"Tow Date","Make","Style","Model","Color","Plate","State","Towed to Address","Tow Facility Phone","Inventory Number"
"11/23/2025","BMW","4D",,"WHI","DA70066","IL","701 N. Sacramento","(773) 265-7605","7140342"
"11/23/2025","BMW","4D",,"BLK","NMRM578","OK","701 N. Sacramento","(773) 265-7605","7140265"
"11/23/2025","BMW","LL","X7","BLK","FF65498","IL","701 N. Sacramento","(773) 265-7605","7140388"
"11/23/2025","BMW","LL",,"WHI","FT30268","IL","701 N. Sacramento","(773) 265-7605","7140284"
"11/23/2025","BMW","LL",,"WHI","EE23076","IL","701 N. Sacramento","(773) 265-7605","7140303"
"11/23/2025","BUIC","4D",,"SIL",,,"701 N. Sacramento","(773) 265-7605","7140239"
"11/23/2025","BUIC","LL","REG","GRY","AB72146","IL","701 N. Sacramento","(773) 265-7605","7140389"
"11/23/2025","CADI","4D",,"MAR",,,"701 N. Sacramento","(773) 265-7605","7140393"
"11/23/2025","CHEV","4D",,"WHI","NONE","IL","701 N. Sacramento","(773) 265-7605","7140381"
"11/23/2025","CHEV","4D",,"RED","CD77591","IL","701 N. Sacramento","(773) 265-7605","7140292"
"11/23/2025","CHEV","4D",,"GRY","FB48825","IL","10300 S. Doty","(773) 568-8495","2997094"
"11/23/2025","CHEV","4D",,"GRY","FE41453","IL","10300 S. Doty","(773) 568-8495","2997089"
"11/23/2025","CHEV","4D",,"WHI","FT69750","IL","701 N. Sacramento","(773) 265-7605","7140337"
"11/23/2025","CHEV","4D",,"BLK","12738W5","IL","701 N. Sacramento","(773) 265-7605","7140369"
"11/23/2025","CHEV","4D",,"WHI","T461685","IN","400 E. Lower Wacker","(312) 744-7550","0357501"
"11/23/2025","CHEV","LL",,"BLK","EB92333","IL","701 N. Sacramento","(773) 265-7605","7140254"
"11/23/2025","CHEV","LL",,"BGE","AE88784","IL","701 N. Sacramento","(773) 265-7605","714345"
"11/23/2025","CHEV","PK","SLV","BLK",,,"10300 S. Doty","(773) 568-8495","2997128"
"11/23/2025","CHRY","4D",,"RED","NONE","IL","701 N. Sacramento","(773) 265-7605","7140373"
"11/23/2025","DODG","4D",,"SIL","FN59591","IL","10300 S. Doty","(773) 568-8495","2997106"
"11/23/2025","DODG","4D",,"BLK","FN63146","IL","10300 S. Doty","(773) 568-8495","2997131"
"11/23/2025","DODG","LL",,"BLU",,,"10300 S. Doty","(773) 568-8495","2997091"
"11/23/2025","FORD","4D",,"BLK","NONE","IL","701 N. Sacramento","(773) 265-7605","7140380"
"11/23/2025","FORD","4D",,"BLK","DU52282","IL","400 E. Lower Wacker","(312) 744-7550","0357505"
"11/23/2025","FORD","LL",,"ONG","EA61000","IL","701 N. Sacramento","(773) 265-7605","7140278"
"11/23/2025","FORD","PK",,"BLK","2470568B","IL","10300 S. Doty","(773) 568-8495","2997104"
"11/23/2025","FORD","PK",,"GRY","3921850B","IL","701 N. Sacramento","(773) 265-7605","7140378"
"11/23/2025","FORD","VN","TCN","WHI","AM76681","AZ","10300 S. Doty","(773) 568-8495","2997124"
"11/23/2025","FORD","VN",,"WHI","2398929B","IL","10300 S. Doty","(773) 568-8495","2997090"
"11/23/2025","GMC","LL",,"GRY","CB13808","IL","10300 S. Doty","(773) 568-8495","2997112"
"11/23/2025","GMC","LL","ENV","SIL",,,"701 N. Sacramento","(773) 265-7605","7140385"
"11/23/2025","HOND","4D","ACC","GRY","908AB802","IL","10300 S. Doty","(773) 568-8495","2997118"
"11/23/2025","HOND","4D",,"GRY","FM72024","IL","701 N. Sacramento","(773) 265-7605","7140376"
"11/23/2025","HOND","4D",,"BLK","ER85956","IL","400 E. Lower Wacker","(312) 744-7550","0357460"
"11/23/2025","HOND","4D",,"RED","DS17284","IL","400 E. Lower Wacker","(312) 744-7550","0357525"
"11/23/2025","HOND","4D",,"GRY","FT73471","IL","701 N. Sacramento","(773) 265-7605","7140270"
"11/23/2025","HOND","4D",,"BLK","173RKF","IN","400 E. Lower Wacker","(312) 744-7550","0315554"
"11/23/2025","HOND","4D",,"BLK","DB42843","IL","400 E. Lower Wacker","(312) 744-7550","0357510"
"11/23/2025","HYUN","LL","TCN","SIL","EB16268","IL","701 N. Sacramento","(773) 265-7605","7140384"
"11/23/2025","JEEP","4D",,"BLK","ZWAYYY","IN","400 E. Lower Wacker","(312) 744-7550","0357462"
"11/23/2025","JEEP","LL",,"GRY","FF22413","IL","701 N. Sacramento","(773) 265-7605","7140368"
"11/23/2025","JEEP","LL",,"BLK","FS21266","IL","10300 S. Doty","(773) 568-8495","2997101"
"11/23/2025","JEEP","LL","CHK","GRY",,,"10300 S. Doty","(773) 568-8495","2997121"
"11/23/2025","KIA","4D",,"SIL","19960WS","IL","400 E. Lower Wacker","(312) 744-7550","0315548"
"11/23/2025","KIA","4D",,"WHI","DEKE8BH","IL","701 N. Sacramento","(773) 265-7605","7140344"
"11/23/2025","LINC","LL",,"BLK",,,"10300 S. Doty","(773) 568-8495","2997092"
"11/23/2025","LINC","LL",,"BLK","EQ34185","IL","701 N. Sacramento","(773) 265-7605","7140288"
"11/23/2025","MAZD","LL",,"GRY","926EAS","IN","400 E. Lower Wacker","(312) 744-7550","0315549"
"11/23/2025","MERZ","2D",,"BLK","ZX62758","IL","701 N. Sacramento","(773) 265-7605","7140390"
"11/23/2025","MERZ","LL",,"WHI","68983EL","IL","10300 S. Doty","(773) 568-8495","2997110"
"11/23/2025","NISS","4D",,"MUL","FH14427","IL","400 E. Lower Wacker","(312) 744-7550","0357526"
"11/23/2025","NISS","4D",,"GRY","DE55154","IL","10300 S. Doty","(773) 568-8495","2997099"
"11/23/2025","NISS","LL",,"BLK","BW59286","IL","10300 S. Doty","(773) 568-8495","2997093"
"11/23/2025","ROV","LL","LR","SIL","BBU4042","WI","10300 S. Doty","(773) 568-8495","2997122"
"11/23/2025","TOYT","4D",,"GRY","34817LY","IL","701 N. Sacramento","(773) 265-7605","7140392"
"11/23/2025","TOYT","4D","COA","GRN",,,"10300 S. Doty","(773) 568-8495","2997119"
"11/23/2025","TOYT","4D",,"WHI","EK87663","IL","10300 S. Doty","(773) 568-8495","2997109"
"11/23/2025","TOYT","4D",,"BLK","FG80945","IL","400 E. Lower Wacker","(312) 744-7550","0315553"
"11/23/2025","TOYT","4D","PRI","SIL","DU60400","IL","10300 S. Doty","(773) 568-8495","2997126"
"11/23/2025","TOYT","LL","4RN","DGR","9904WS","IL","701 N. Sacramento","(773) 265-7605","7140382"
"11/23/2025","VOLK","4D",,"BLK","DN47779","IL","400 E. Lower Wacker","(312) 744-7550","0357529"
"11/23/2025","VOLK","4D",,"WHI","FQ57718","IL","10300 S. Doty","(773) 568-8495","2997096"
"11/23/2025","VOLK","4D",,"SIL","FF91581","IL","701 N. Sacramento","(773) 265-7605","7140331"
"11/23/2025","VOLK","4D",,"GRY",,,"701 N. Sacramento","(773) 265-7605","7140404"
"11/23/2025","YAMA","MC",,"BLK","NONE","IL","701 N. Sacramento","(773) 265-7605","714037"
"11/22/2025","AUDI","4D",,"BLK","DE33961","IL","400 E. Lower Wacker","(312) 744-7550","0357356"
"11/22/2025","AUDI","LL",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","2997056"
"11/22/2025","BUIC","LL",,"BLK","FN24819","IL","400 E. Lower Wacker","(312) 744-7550","0315545"
"11/22/2025","CHEV","4D",,"BLK","767AC505","IL","10300 S. Doty","(773) 568-8495","2997047"
"11/22/2025","CHEV","4D",,"BLK","ONN175","IA","400 E. Lower Wacker","(312) 744-7550","315528"
"11/22/2025","CHEV","4D","IMP","BLK","FA54468","IL","701 N. Sacramento","(773) 265-7605","7140226"
"11/22/2025","CHEV","4D",,"SIL","FA38936","IL","400 E. Lower Wacker","(312) 744-7550","0357402"
"11/22/2025","CHEV","4D",,"SIL","CW54680","IL","400 E. Lower Wacker","(312) 744-7550","0357352"
"11/22/2025","CHEV","4D","BLT","RED","DX29732","IL","701 N. Sacramento","(773) 265-7605","7140217"
"11/22/2025","CHEV","4D","MAL","BLK","CD72029","IL","400 E. Lower Wacker","(312) 744-7550","0357459"
"11/22/2025","CHEV","LL",,"WHI","CY74871","IL","701 N. Sacramento","(773) 265-7605","7140141"
"11/22/2025","CHEV","LL",,"BLK","NONE","IL","10300 S. Doty","(773) 568-8495","2997062"
"11/22/2025","CHEV","LL",,"BLU","CK72609","IL","10300 S. Doty","(773) 568-8495","2997066"
"11/22/2025","DODG","4D","AVN","BLK",,,"701 N. Sacramento","(773) 265-7605","7140220"
"11/22/2025","DODG","VN",,"ONG","EW24745","IL","10300 S. Doty","(773) 568-8495","2997069"
"11/22/2025","DODG","VN","CVN","DGR","DT53838","IL","10300 S. Doty","(773) 568-8495","2997081"
"11/22/2025","FORD","4D",,"SIL","13AFA4","MI","400 E. Lower Wacker","(312) 744-7550","315538"
"11/22/2025","FORD","4D",,"GRN","2811030","IL","400 E. Lower Wacker","(312) 744-7550","0315525"
"11/22/2025","FORD","4D",,"GRY","DY87061","IL","400 E. Lower Wacker","(312) 744-7550","0357359"
"11/22/2025","FORD","LL","XPL","WHI","FF61642","IL","10300 S. Doty","(773) 568-8495","2997073"
"11/22/2025","FORD","LL","XPL","WHI","EZ26350","IL","10300 S. Doty","(773) 568-8495","2997078"
"11/22/2025","FORD","LL","XPL","GRN",,,"10300 S. Doty","(773) 568-8495","2997074"
"11/22/2025","FORD","PK",,"WHI","3807352B","IL","701 N. Sacramento","(773) 265-7605","7140155"
"11/22/2025","FORD","VN",,"WHI","531507D","IL","701 N. Sacramento","(773) 265-7605","7140185"
"11/22/2025","GMC","4D",,"BRZ","EP97774","IL","10300 S. Doty","(773) 568-8495","2997065"
"11/22/2025","GMC","LL",,"BLK","N160504","IL","10300 S. Doty","(773) 568-8495","2997068"
"11/22/2025","HOND","4D",,"GRY","BT30300","IL","400 E. Lower Wacker","(312) 744-7550","0315532"
"11/22/2025","HOND","4D",,"WHI","NONE","IL","701 N. Sacramento","(773) 265-7605","7140168"
"11/22/2025","HOND","4D",,"GRY","FG90945","IL","400 E. Lower Wacker","(312) 744-7550","0357394"
"11/22/2025","HOND","4D",,"WHI","NONEN","IL","701 N. Sacramento","(773) 265-7605","7140168"
"11/22/2025","HOND","4D",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","2997045"
"11/22/2025","HOND","4D",,"GRY","BT30300","IL","400 E. Lower Wacker","(312) 744-7550","315532"
"11/22/2025","HOND","4D","ACC","GRY",,,"10300 S. Doty","(773) 568-8495","2997045"
"11/22/2025","HOND","4D",,"BLU","EP25885","IL","400 E. Lower Wacker","(312) 744-7550","0315534"
"11/22/2025","HOND","4D",,"GRN","NONE","IL","701 N. Sacramento","(773) 265-7605","7140198"
"11/22/2025","HOND","LL",,"BLK","FL87844","IL","400 E. Lower Wacker","(312) 744-7550","0315543"
"11/22/2025","HOND","LL",,"GRY","9893874","IL","400 E. Lower Wacker","(312) 744-7550","0315547"
"11/22/2025","HOND","LL","CRV","GRY","FJ53780","IA","400 E. Lower Wacker","(312) 744-7550","0357438"
"11/22/2025","HYUN","4D","ELN","BLU","928LPT","IN","10300 S. Doty","(773) 568-8495","2997076"
"11/22/2025","HYUN","4D",,"BLK","Z517158","IL","400 E. Lower Wacker","(312) 744-7550","0315540"
"11/22/2025","HYUN","4D",,"WHI","EZ82651","IL","10300 S. Doty","(773) 568-8495","2997054"
"11/22/2025","HYUN","4D","SON","WHI","FJ69174","IL","10300 S. Doty","(773) 568-8495","2997053"
"11/22/2025","HYUN","4D",,"RED","EZ70059","IL","701 N. Sacramento","(773) 265-7605","7140187"
"11/22/2025","JEEP","LL",,"GRN","MONY26","WI","400 E. Lower Wacker","(312) 744-7550","0357338"
"11/22/2025","JEEP","LL",,"RED","EQ77012","IL","701 N. Sacramento","(773) 265-7605","7140193"
"11/22/2025","JEEP","LL",,"RED","FD79366","IL","701 N. Sacramento","(773) 265-7605","7140188"
"11/22/2025","JEEP","LL",,"GRY","DT75616","IL","400 E. Lower Wacker","(312) 744-7550","0315541"
"11/22/2025","KIA","LL",,"GRN","CF81738","IL","400 E. Lower Wacker","(312) 744-7550","0315542"
"11/22/2025","KIA","LL","SPT","GRY","FH88804","IL","701 N. Sacramento","(773) 265-7605","7140199"
"11/22/2025","LEXS","4D","IS3","BLK","GP10503","IN","701 N. Sacramento","(773) 265-7605","7140227"
"11/22/2025","MERZ","4D",,"RED","EG99518","IL","701 N. Sacramento","(773) 265-7605","7140098"
"11/22/2025","MITS","LL",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","2997059"
"11/22/2025","NISS","4D",,"WHI","EQ77841","IL","400 E. Lower Wacker","(312) 744-7550","0357387"
"11/22/2025","NISS","4D",,"BLK","BK52186","IL","400 E. Lower Wacker","(312) 744-7550","0315546"
"11/22/2025","NISS","4D","ALT","WHI",,,"701 N. Sacramento","(773) 265-7605","7140231"
"11/22/2025","NISS","4D","SEN","BLK","EG58613","IL","10300 S. Doty","(773) 568-8495","2997086"
"11/22/2025","NISS","4D",,"GRY","NONE","IL","10300 S. Doty","(773) 568-8495","2997072"
"11/22/2025","NISS","4D",,"BLK","FP306336","IL","400 E. Lower Wacker","(312) 744-7550","0357362"
"11/22/2025","NISS","LL",,"GLD","EQ30811","IL","701 N. Sacramento","(773) 265-7605","7140125"
"11/22/2025","PONT","LL",,"GRY","CD46360","IL","10300 S. Doty","(773) 568-8495","2997057"
"11/22/2025","PORS","LL",,"BLK","WESMQQU","IL","701 N. Sacramento","(773) 265-7605","7140102"
"11/22/2025","SUBA","LL",,"BLU","AZF9993","WI","10300 S. Doty","(773) 568-8495","2997060"
"11/22/2025","TESL","4D",,"GRY","MF1","IL","400 E. Lower Wacker","(312) 744-7550","0357399"
"11/22/2025","TOYT","4D",,"WHI","FD82075","IL","400 E. Lower Wacker","(312) 744-7550","0315529"
"11/22/2025","TOYT","4D","COA","GRY","S378628","IL","10300 S. Doty","(773) 568-8495","2997075"
"11/22/2025","TOYT","4D",,"BLK","EV63619","IL","701 N. Sacramento","(773) 265-7605","7140192"
"11/22/2025","TOYT","4D",,"GRY","EV61992","IL","400 E. Lower Wacker","(312) 744-7550","0357382"
"11/22/2025","TOYT","4D",,"WHI","CD76403","IL","10300 S. Doty","(773) 568-8495","2997061"
"11/22/2025","TOYT","LL","RAV","RED","EH73954","IL","701 N. Sacramento","(773) 265-7605","7140216"
"11/22/2025","VOLK","4D","JET","BLK","DJ40534","IL","701 N. Sacramento","(773) 265-7605","7140228"
"11/22/2025","VOLK","4D","PAS","MAR","FD29681","IL","701 N. Sacramento","(773) 265-7605","7140234"
"11/22/2025","VOLK","4D",,"SIL","DQ81060","IL","400 E. Lower Wacker","(312) 744-7550","0315531"
"11/22/2025","VOLK","4D",,"SIL","DQ81060","IL","400 E. Lower Wacker","(312) 744-7550","315531"
"11/22/2025","VOLV","4D",,"WHI","EGX5388","MI","400 E. Lower Wacker","(312) 744-7550","0357381"
"11/21/2025","ACUR","2D",,"BLK","P208765","IL","10300 S. Doty","(773) 568-8495","2997008"
"11/21/2025","ACUR","4D","INT","GRY",,,"701 N. Sacramento","(773) 265-7605","7140037"
"11/21/2025","ACUR","LL",,"GRY",,,"701 N. Sacramento","(773) 265-7605","7140047"
"11/21/2025","ACUR","LL",,"BLK","DQ54257","IL","701 N. Sacramento","(773) 265-7605","7139990"
"11/21/2025","ACUR","LL",,"SIL","ET34652","IL","10300 S. Doty","(773) 568-8495","2997017"
"11/21/2025","AUDI","2D",,"BLK","DB20441","IL","701 N. Sacramento","(773) 265-7605","7140013"
"11/21/2025","BMW","4D",,"BLK","EM69310","IL","701 N. Sacramento","(773) 265-7605","7140052"
"11/21/2025","BUIC","4D",,"GRY",,,"10300 S. Doty","(773) 568-8495","2997002"
"11/21/2025","CADI","4D",,"GRY",,,"10300 S. Doty","(773) 568-8495","2997003"
"11/21/2025","CADI","4D",,"BLU","FJ13674","IL","10300 S. Doty","(773) 568-8495","2997004"
"11/21/2025","CADI","LL",,"GLD","EM97253","IL","10300 S. Doty","(773) 568-8495","2997014"
"11/21/2025","CHEV","2D",,"BLK","FF74358","IL","701 N. Sacramento","(773) 265-7605","7140028"
"11/21/2025","CHEV","4D","AVO","WHI","AJ79670","IL","701 N. Sacramento","(773) 265-7605","7140014"
"11/21/2025","CHEV","4D",,"BLK","FG61159","IL","701 N. Sacramento","(773) 265-7605","7140003"
"11/21/2025","CHEV","4D","MAL","WHI","NONE","IL","10300 S. Doty","(773) 568-8495","2997027"
"11/21/2025","CHEV","4D","MAL","WHI","EB96713","IL","701 N. Sacramento","(773) 265-7605","7140043"
"11/21/2025","CHEV","LL",,"WHI","9104IP","IL","701 N. Sacramento","(773) 265-7605","7140007"
"11/21/2025","CHEV","LL","TRV","PLE","96346PV","IL","701 N. Sacramento","(773) 265-7605","7140025"
"11/21/2025","CHEV","LL","EQX","GRY","CA63035","IL","701 N. Sacramento","(773) 265-7605","7140022"
"11/21/2025","CHEV","LL",,"GRY","AUI06G","AR","701 N. Sacramento","(773) 265-7605","7139987"
"11/21/2025","CHRY","4D",,"RED","DW99270","IL","701 N. Sacramento","(773) 265-7605","7140030"
"11/21/2025","DODG","4D",,"BLK","EC84285","IL","10300 S. Doty","(773) 568-8495","2997005"
"11/21/2025","DODG","PK","R15","BLK",,,"10300 S. Doty","(773) 568-8495","2997039"
"11/21/2025","DODG","VN","CVN","GRY","FH26930","IL","10300 S. Doty","(773) 568-8495","2997024"
"11/21/2025","FORD","4D",,"GRY","FN20235","IL","10300 S. Doty","(773) 568-8495","2996997"
"11/21/2025","FORD","4D",,"SIL","FN96620","IL","701 N. Sacramento","(773) 265-7605","7139985"
"11/21/2025","FORD","4D","FUS","SIL","ES59176","IL","10300 S. Doty","(773) 568-8495","2997044"
"11/21/2025","FORD","4D",,"GRY",,,"10300 S. Doty","(773) 568-8495","2997018"
"11/21/2025","FORD","4D",,"SIL","ZZB648","IL","400 E. Lower Wacker","(312) 744-7550","0357280"
"11/21/2025","FORD","4D","FUS","BLK","EH71076","IL","701 N. Sacramento","(773) 265-7605","7140045"
"11/21/2025","FORD","LL",,"SIL","BX24109","IL","400 E. Lower Wacker","(312) 744-7550","0357264"
"11/21/2025","FORD","LL",,"BLU","CW37528","IL","701 N. Sacramento","(773) 265-7605","7140009"
"11/21/2025","FORD","PK",,"BLU","3926498B","IL","701 N. Sacramento","(773) 265-7605","7139999"
"11/21/2025","FORD","PK",,"BLK","122899TW","IL","10300 S. Doty","(773) 568-8495","2997028"
"11/21/2025","GMC","LL",,"BLK","FQ72283","IL","701 N. Sacramento","(773) 265-7605","7140002"
"11/21/2025","GMC","PK",,"BLU","NONE","IL","701 N. Sacramento","(773) 265-7605","7140036"
"11/21/2025","HMDE","PK",,"GRY","3LP139","OK","10300 S. Doty","(773) 785-9752","1729025"
"11/21/2025","HMDE","PK",,"WHI","NONE","IL","10300 S. Doty","(773) 785-9752","1729021"
"11/21/2025","HMDE","TE",,"WHI","SP730NGD","IN","10300 S. Doty","(773) 785-9752","1729026"
"11/21/2025","HOND","4D",,"BRO","KARTIK1","IL","400 E. Lower Wacker","(312) 744-7550","0357281"
"11/21/2025","HOND","LL","CRV","BLK","486AC057","IL","701 N. Sacramento","(773) 265-7605","7140048"
"11/21/2025","HOND","LL","CRV","BLK","EP49968","IL","701 N. Sacramento","(773) 265-7605","7140024"
"11/21/2025","HYUN","4D",,"WHI","DJ50145","IL","701 N. Sacramento","(773) 265-7605","7140008"
"11/21/2025","HYUN","4D",,"GRY","FF30573","IL","10300 S. Doty","(773) 568-8495","2997016"
"11/21/2025","HYUN","LL",,"WHI","AB40134","IL","701 N. Sacramento","(773) 265-7605","7140059"
"11/21/2025","HYUN","LL","SFE","RED","FH94817","IL","701 N. Sacramento","(773) 265-7605","7140049"
"11/21/2025","INFI","4D",,"WHI","FD34175","IL","10300 S. Doty","(773) 568-8495","2997006"
"11/21/2025","INFI","4D","G37","GRY","KAT85","IL","10300 S. Doty","(773) 568-8495","2997025"
"11/21/2025","JEEP","4D",,"GRY","FR52706","IL","400 E. Lower Wacker","(312) 744-7550","0357282"
"11/21/2025","JEEP","LL",,"WHI","L436689","IL","400 E. Lower Wacker","(312) 744-7550","0357259"
"11/21/2025","JEEP","LL",,"GRY","ER51511","IL","701 N. Sacramento","(773) 265-7605","7140035"
"11/21/2025","JEEP","LL",,"BLU","EX93143","IL","10300 S. Doty","(773) 568-8495","2997009"
"11/21/2025","KIA","4D",,"BLK","EL96853","IL","400 E. Lower Wacker","(312) 744-7550","0357271"
"11/21/2025","LEXS","4D",,"SIL","NONE","IL","10300 S. Doty","(773) 568-8495","2997029"
"11/21/2025","LEXS","4D",,"BLK","EL50085","IL","400 E. Lower Wacker","(312) 744-7550","0357275"
"11/21/2025","LEXS","4D",,"GRY","CM35833","IL","400 E. Lower Wacker","(312) 744-7550","0357284"
"11/21/2025","MAZD","4D",,"WHI","NONE","IL","10300 S. Doty","(773) 568-8495","2997035"
"11/21/2025","MAZD","LL",,"GRY",,,"701 N. Sacramento","(773) 265-7605","7140004"
"11/21/2025","MERZ","4D",,"BLK","CL59720","IL","701 N. Sacramento","(773) 265-7605","7140017"
"11/21/2025","MITS","SW","OUT","WHI","CH52879","IL","701 N. Sacramento","(773) 265-7605","7140038"
"11/21/2025","NISS","4D","SEN","BLK","FF21687","IL","701 N. Sacramento","(773) 265-7605","7140016"
"11/21/2025","NISS","4D",,"GRY","KBP6886","TX","400 E. Lower Wacker","(312) 744-7550","0357283"
"11/21/2025","NISS","4D",,"BLK","EP16932","IL","10300 S. Doty","(773) 568-8495","2997013"
"11/21/2025","NISS","4D",,"SIL","DK51161","IL","701 N. Sacramento","(773) 265-7605","7140023"
"11/21/2025","NISS","4D",,"GRY","NONE","IL","400 E. Lower Wacker","(312) 744-7550","0357288"
"11/21/2025","NISS","4D",,"BLK","EW26959","IL","400 E. Lower Wacker","(312) 744-7550","0357262"
"11/21/2025","NISS","LL","MUR","BLU","NONE","IL","10300 S. Doty","(773) 568-8495","2997021"
"11/21/2025","SUBA","LL",,"SIL","EH77019","IL","701 N. Sacramento","(773) 265-7605","7140011"
"11/21/2025","TOYT","2D",,"BLK","EQ23067","IL","701 N. Sacramento","(773) 265-7605","7140018"
"11/21/2025","TOYT","4D","CAM","BRZ","CT23434","IL","701 N. Sacramento","(773) 265-7605","7140027"
"11/21/2025","TOYT","4D","COA","SIL","EZA4698","MI","701 N. Sacramento","(773) 265-7605","7139993"
"11/21/2025","TOYT","4D",,"DBL","DV33074","IL","701 N. Sacramento","(773) 265-7605","7140019"
"11/21/2025","TOYT","4D","CAM","GRY","DU20873","PA","701 N. Sacramento","(773) 265-7605","7140053"
"11/21/2025","TOYT","4D",,"RED","ES59778","IL","701 N. Sacramento","(773) 265-7605","7140033"
"11/21/2025","TOYT","4D","CAM","MAR","AWD8670","WI","10300 S. Doty","(773) 785-9752","1729024"
"11/21/2025","TOYT","LL","RAV","BLU","DT95711","IL","701 N. Sacramento","(773) 265-7605","7140042"
"11/21/2025","TOYT","LL","RAV","SIL","EA46536","IL","10300 S. Doty","(773) 785-9752","1729032"
"11/21/2025","TOYT","LL",,"SIL","6362IP","IL","701 N. Sacramento","(773) 265-7605","7040010"
"11/20/2025","BMW","4D",,"GRY",,,"10300 S. Doty","(773) 568-8495","2996950"
"11/20/2025","BMW","LL",,"GRY","EN25359","IL","10300 S. Doty","(773) 568-8495","2996972"
"11/20/2025","CADI","LL",,"BLK","DM29987","IL","701 N. Sacramento","(773) 265-7605","7139897"
"11/20/2025","CHEV","2D","SPK","GRY","FR85656","IL","701 N. Sacramento","(773) 265-7605","7139980"
"11/20/2025","CHEV","2D","CBT","SIL","EA26744","IL","701 N. Sacramento","(773) 265-7605","7139939"
"11/20/2025","CHEV","4D","MAL","SIL","NONE","IL","701 N. Sacramento","(773) 265-7605","7139936"
"11/20/2025","CHEV","4D","SON","GRY","NONE","IL","701 N. Sacramento","(773) 265-7605","7139929"
"11/20/2025","CHEV","LL",,"GRY","DA71404","IL","701 N. Sacramento","(773) 265-7605","7139901"
